Date,Close_AAPL,Close_ADBE,Close_AMZN,Close_BA,Close_BAC,Close_BLK,Close_CSCO,Close_CVS,Close_DAL,Close_DPZ,High_AAPL,High_ADBE,High_AMZN,High_BA,High_BAC,High_BLK,High_CSCO,High_CVS,High_DAL,High_DPZ,Low_AAPL,Low_ADBE,Low_AMZN,Low_BA,Low_BAC,Low_BLK,Low_CSCO,Low_CVS,Low_DAL,Low_DPZ,Open_AAPL,Open_ADBE,Open_AMZN,Open_BA,Open_BAC,Open_BLK,Open_CSCO,Open_CVS,Open_DAL,Open_DPZ,Volume_AAPL,Volume_ADBE,Volume_AMZN,Volume_BA,Volume_BAC,Volume_BLK,Volume_CSCO,Volume_CVS,Volume_DAL,Volume_DPZ
2016-10-05,26.0405330657959,108.8000030517578,42.21799850463867,123.89765167236328,13.396656036376951,290.5805053710937,24.46639633178711,66.70978546142578,36.506935119628906,138.48208618164062,26.181043818871625,109.33000183105467,42.28350067138672,124.11846130889032,13.496444016158897,291.78099206181923,24.53610128248355,66.96517237709766,36.65180377272501,139.8855267400245,25.95760862931203,108.31999969482422,41.805999755859375,121.95628739536696,13.271919475548184,288.49591074284734,24.326986430394232,66.46987976119969,36.26246861991528,138.32614989699962,26.121153557545515,108.56999969482422,41.900001525878906,122.3059073329581,13.271919475548184,290.0857257357716,24.326986430394232,66.70205075805661,36.3620664665328,139.3902005415539,85812400,1855000,69382000,3137500,86056900,705800,11808600,7949300,7408700,419700
2016-10-06,26.2340145111084,108.55999755859376,42.08300018310547,123.67684173583984,13.488128662109377,289.4125061035156,24.38119506835937,66.93424224853516,36.16288375854492,138.62884521484375,26.337669147454047,109.2699966430664,42.36050033569336,124.21048848217956,13.49644459179611,291.383579888103,24.497369465206468,67.42180035335038,36.56127528806815,139.050787133496,26.05895166821444,108.13999938964844,42.02999877929688,122.9959791892813,13.338446686052372,288.7960612988944,24.17208026769205,66.76398423760642,35.99085325057777,137.8032829449617,26.19024836103631,108.72000122070312,42.185001373291016,124.05407695917384,13.446550599777108,290.5886599181876,24.45090000191515,66.98841471525284,36.45262116877507,138.31695867024985,115117200,1590800,53680000,3614900,75886700,707800,14077100,5267000,9184300,403300
2016-10-07,26.27317237854004,108.63999938964844,41.97150039672852,123.1523895263672,13.413284301757812,289.7450866699219,24.37346076965332,66.86455535888672,35.266510009765625,138.3628387451172,26.38834497603656,109.06999969482422,42.29750061035156,123.8976501188411,13.513073852708454,290.8725744905828,24.47414637508246,67.12767692781281,36.153831267503,139.24343578416438,26.14648357573049,107.5999984741211,41.872501373291016,121.94707610526736,13.28854855264534,288.358054856119,24.187581356443676,66.68655684128473,35.1306940865238,137.59232508383533,26.3307586772883,109.06999969482422,42.28950119018555,123.22598337810685,13.463179870283684,289.5666362506028,24.381205929858503,66.98837553710118,36.09950420741779,139.0599821500423,97433600,1412700,48524000,4302000,99605400,789300,13073200,4345700,10707000,275000
2016-10-10,26.73155975341797,109.23999786376952,42.08549880981445,124.98336029052734,13.554655075073242,291.0348205566406,24.37346076965332,67.19734954833984,36.00896072387695,140.51844787597656,26.892800681958065,110.12999725341795,42.2599983215332,125.93103926580834,13.63781278928442,293.63045882346734,24.536106179485675,67.39082342871326,36.17193844187432,140.69273371534956,26.425200231797472,109.1500015258789,42.01350021362305,123.8332630837036,13.45486708690101,290.3697096009542,24.350226766276027,66.87231484635753,35.48380953167605,139.05997268850908,26.49430273371709,109.1500015258789,42.16249847412109,123.8332630837036,13.488129220924597,292.0163103550316,24.42767689108961,67.21282486085384,35.50191855078045,139.05997268850908,144944000,1581600,36542000,3343300,64158500,461400,12759400,5342100,7994100,804700
2016-10-11,26.789152145385746,107.37000274658205,41.54999923706055,123.05120086669922,13.396656036376951,285.4136962890625,24.040428161621094,66.86455535888672,35.257450103759766,139.77542114257812,27.339677129019467,109.1999969482422,42.06449890136719,124.84534963529536,13.579601723378072,289.78572011948427,24.41993215483407,67.17411466095176,36.45261766972165,141.20637867471316,26.766116215443805,107.04000091552734,41.41749954223633,122.61876320974628,13.321814258489823,284.21323389703366,23.893273069644376,66.098400662149,35.121637648593484,139.17001172617913,27.111634075836257,109.0,42.05099868774414,124.15529133666053,13.52139180415505,289.78572011948427,24.412186994494423,66.98064083520518,36.44356488762072,140.80277239711384,256164000,1970900,71764000,3607300,77374000,557300,19412000,5889600,12166600,455500
2016-10-12,27.028705596923828,108.0500030517578,41.704498291015625,122.5175323486328,13.330129623413086,284.7890319824219,23.498271942138672,67.6926498413086,35.556243896484375,139.6470184326172,27.176128145394557,108.41999816894533,41.88349914550781,123.54801473243118,13.504759373688186,287.1169816178802,23.72287561790868,68.0331657985484,35.76449242524694,140.0506107604158,26.89280276909189,106.81999969482422,41.505001068115234,122.3703165682989,13.313497765453189,284.2131340169064,23.18847300457425,66.93422954682583,34.913389291964,138.720554643415,27.031009541051585,108.41999816894533,41.70000076293945,123.06957046598072,13.380023611191504,285.9002811321283,23.64542699144597,67.03483975474937,35.320830113401776,139.38099881124938,150347200,1463800,47608000,2264200,67165800,500400,36899900,7002500,11127500,582700
2016-10-13,26.94577980041504,108.01000213623048,41.4640007019043,122.719970703125,13.163814544677734,283.3615417480469,23.366613388061523,68.10282897949219,36.22626495361328,137.8766326904297,27.051738371819525,108.12999725341795,41.59000015258789,123.2260022173651,13.38002394525068,284.6593610674813,23.428573191958996,68.39690725178991,37.01399180515602,139.28007280177482,26.65554438293669,106.52999877929688,41.06050109863281,120.8890109874261,12.972552931667508,279.3707764265534,23.12651933261361,67.39084627538845,34.32486269624925,137.28957286605402,26.902013654058788,107.12999725341795,41.45000076293945,121.83668991524308,13.38002394525068,282.6964059431831,23.30465358416405,67.49145060172172,34.88622851778508,139.28007280177482,140769600,1588500,61828000,3544200,78637000,576400,24286600,6308400,24274100,494400
2016-10-14,27.09551048278809,107.83999633789062,41.14799880981445,122.83037567138672,13.305179595947266,287.8794860839844,23.37434959411621,68.72193908691406,36.25342178344727,138.61962890625,27.21989712572802,109.0999984741211,41.7869987487793,124.44051168206032,13.496441171974766,289.7937498780823,23.660913023402884,68.81480279018758,36.89627632107708,141.13298621789468,26.9803378605172,107.81999969482422,41.14799880981445,122.8119701859829,13.255284823520242,284.52949969047506,23.358859279766204,68.0718636422219,36.0542260575568,138.29858865622248,27.15309679392353,108.19000244140624,41.75400161743164,123.80565580871124,13.42991533743907,287.7902484982796,23.50601431161589,68.34272595069551,36.62464798373479,140.9862177624825,142608800,1968000,59996000,2317400,108865700,790300,20545100,6705800,12133300,1169100
2016-10-17,27.077077865600582,107.48999786376952,40.647499084472656,123.29039764404295,13.346759796142578,287.6280517578125,23.405336380004883,67.0658187866211,35.62868118286133,139.43605041503906,27.14387642438635,108.27999877929688,41.09999847412109,124.56010921682412,13.471497143814084,289.55043491206766,23.56023661955541,68.75290611147464,36.66087463368917,140.6927364406754,26.89971108464789,107.38999938964844,40.58399963378906,122.67394734053516,13.222024034572334,286.28968593240546,23.312397418065096,67.05033756281392,35.54719231711025,138.7205714791536,27.02640164247125,108.0,41.07500076293945,122.8303588468637,13.44654935705953,288.2931874178027,23.33563141993096,68.65230177415565,35.98180190374435,139.02327625919966,94499600,1136500,67230000,2435100,101795500,624200,13957500,7381700,10535100,1147900
2016-10-18,27.05865478515625,108.41999816894533,40.88249969482422,124.30252075195312,13.521390914916992,289.2422790527344,23.575719833374023,67.4759521484375,35.72826385498047,146.26060485839844,27.22910976540157,108.81999969482422,41.16299819946289,124.89137000301872,13.529706843702144,291.7405857123066,23.76934433583581,67.72359847818711,36.46166333443524,150.18657050427026,27.054046896358056,108.01000213623048,40.7509994506836,124.13689944172684,13.396655155342176,288.30947987459734,23.567974676007022,67.00387540979696,35.35703772551495,144.5177747433419,27.222199689598938,108.44000244140624,41.105499267578125,124.2381085648447,13.46318099952216,288.35814593579784,23.76934433583581,67.5688158318722,35.6648840368235,144.93971660434588,98214000,1319000,50250000,2271000,71433100,704700,14444900,4988700,13433800,3551700
2016-10-19,26.9780330657959,108.38999938964844,40.884498596191406,125.29618072509766,13.69602108001709,286.1031188964844,23.50601959228516,66.86455535888672,37.03208541870117,151.3699188232422,27.125453867461896,108.88999938964844,41.03350067138672,126.00464452059116,13.745916654254144,289.7207687636125,23.5834697041968,67.72357961754972,37.05019097778419,151.38825439043725,26.21328699813058,108.1500015258789,40.75849914550781,124.5141230644757,13.538023186570271,286.1031188964844,23.382100004121725,66.67108153314014,35.48379761758167,145.16908193696085,27.00797731202992,108.80999755859376,41.02000045776367,124.5969266921994,13.554653458548003,289.3638679063526,23.57572454528184,67.63845066187302,35.809752944133145,145.90291052663284,80138400,1281500,41814000,2265900,97969000,813700,14830900,6502800,13814400,2135200
2016-10-20,26.96421241760254,109.02999877929688,40.51599884033203,124.98336029052734,13.770861625671388,283.2236022949219,23.358861923217773,67.89507293701172,37.53913879394531,151.71839904785156,27.03792282188039,109.37999725341795,40.78549957275391,125.82063442652048,13.829071537649105,287.7172657631445,23.521507287823542,68.04283595153925,37.61157487465079,152.01193593240816,26.79606138162244,107.5500030517578,40.15499877929688,124.5509226176198,13.646125873418974,282.9072482283344,23.26592298107549,67.07846318568198,36.878175100248825,150.36082594829983,26.91814407395188,108.41000366210938,40.699501037597656,125.05696819647676,13.679389586606897,286.0138798175982,23.451802342597905,67.14068231471606,36.95966396407127,151.15885660869844,96503200,1820800,63040000,2539700,88081200,1139100,17315300,7583500,14613500,1071400
2016-10-21,26.858247756958008,109.02999877929688,40.949501037597656,124.79013061523438,13.862337112426758,280.2873229980469,23.351112365722656,67.98060607910156,37.27656173706055,152.59902954101562,26.92965595810631,109.16999816894533,40.97100067138672,125.30537183004894,13.862337112426758,281.97449545499336,23.389838148684056,68.10503837310135,37.40332487338042,152.7457980158372,26.78453736932325,107.62999725341795,40.45000076293945,123.5204190221055,13.637811776559952,279.36264317866784,23.17297819581293,67.57618777313436,36.81479382926477,151.14972234452978,26.90662003408761,108.51000213623048,40.46799850463867,123.9528566215256,13.687705766941011,280.1899908858852,23.24268312790588,67.61507620262627,37.19507633033979,151.63588067034064,92770800,1838300,55860000,2205000,77954900,906900,15140500,4599500,9050900,797700
2016-10-24,27.1001091003418,110.80999755859376,41.90449905395508,126.46465301513672,13.945489883422852,278.3324584960937,23.591211318969727,68.4394760131836,37.457645416259766,152.75498962402344,27.120839321708864,111.08999633789062,41.915000915527344,127.78037117642867,13.970436076731149,283.41013915082164,23.62219195191528,68.8905558018662,37.80170985026414,153.41543386712675,26.95038439113444,109.3499984741211,41.11050033569336,125.5077785663262,13.81243823210928,277.7159888990863,23.4672917416633,68.15949586390079,37.2584531262084,152.4339352848486,26.973418556229237,109.62999725341795,41.247501373291016,125.5077785663262,13.928858030483456,283.34525933979705,23.49827237460885,68.15949586390079,37.47575443425389,153.34204961826924,94154800,2014900,81218000,3814200,68244800,987200,14115300,4541900,8714100,484700
2016-10-25,27.23832130432129,109.02999877929688,41.75899887084961,127.90923309326172,13.90391731262207,277.0346374511719,23.498271942138672,67.98060607910156,37.312774658203125,151.25062561035156,27.263659418219195,110.7699966430664,42.15449905395508,128.27725863612554,13.98707503345255,279.3788011974434,23.62993667525828,68.60277941618308,37.928467420110834,152.59903124503123,27.021796242791737,108.9499969482422,41.6609992980957,126.37270469092977,13.87065517595084,276.87240079404705,23.413076680344258,67.88727740844575,37.07736434521104,150.98461999380268,27.16921703780073,110.76000213623048,41.96500015258789,126.53831197343612,13.895601381928865,277.48075112750746,23.62219151716444,68.28391684180632,37.303721876678814,152.14955803460057,192516000,1712900,64968000,5209100,49350300,790300,15257800,3803700,8696400,592800
2016-10-26,26.625600814819336,107.97000122070312,41.12950134277344,133.9080810546875,14.028650283813477,275.9071044921875,23.660919189453125,68.10504150390625,37.484825134277344,151.1680450439453,26.65093892740172,108.81999969482422,41.672000885009766,134.50613988845095,14.028650283813477,276.5965730414448,23.90101469273419,68.16726062053702,38.39930844522408,151.7917899561937,26.10041404019242,107.58999633789062,41.0,125.79300432744546,13.820756840038596,273.2222541066081,23.482784959719226,67.66951955457401,36.26249185258416,150.2507632342085,26.330759240109096,108.73999786376952,41.63800048828125,127.3663290830626,13.837387110103746,275.93143751139263,23.691899826226702,68.0350494478528,36.35303697749292,150.73692147364025,264536800,1623700,79962000,13272000,58730400,1149800,18008600,3313500,14175900,424700
2016-10-27,26.369922637939453,107.06999969482422,40.917999267578125,131.85630798339844,14.06191349029541,276.0126953125,23.52925109863281,67.80952453613281,37.54818344116211,152.21376037597656,26.687798421885237,108.66000366210938,41.58599853515625,134.54293267417057,14.219912963810309,277.87019922997973,23.75385625165363,68.38503665787735,38.25441774033788,152.4981155248659,26.282390326025016,106.69000244140624,40.77149963378906,130.4485904919882,14.020335432786808,273.4738417591159,23.513762259682093,67.59176351350206,37.05019417488036,150.9112217605605,26.57953588287188,108.47000122070312,41.5620002746582,134.1749072795378,14.095177205183273,277.1077312377862,23.69964162223146,68.22171589090429,37.68399586965056,151.55331628976404,138248000,2393900,148128000,7857100,97937300,703500,16926200,3570600,9546700,554900
2016-10-28,26.19485855102539,107.5999984741211,38.81600189208984,131.580322265625,13.870651245117188,275.5340881347656,23.691896438598636,64.83084869384766,37.430477142333984,154.0299835205078,26.53807243480846,108.31999969482422,39.4744987487793,132.49120434966733,14.12012275080876,277.77282571476167,23.85454032668981,66.48739294341073,37.91941018178441,154.18591977257242,26.132664357837157,107.0500030517578,38.730499267578125,130.8074602763442,13.720967707261783,273.97670008915026,23.50601707624963,64.20089633325402,37.1226307975624,151.35152190338675,26.22941068530835,107.08000183105467,39.09999847412109,132.2335836865737,14.095176551900291,277.2050220591895,23.51376223433557,66.37851243500053,37.47574795251834,151.8376802176505,151446800,1931100,216822000,4636100,115123600,614000,19946800,17206700,8474700,636200
2016-10-31,26.153398513793945,107.51000213623048,39.49100112915039,131.0466766357422,13.720973014831545,276.7912902832031,23.761606216430664,65.40635681152344,37.819820404052734,155.24085998535156,26.312337290261056,108.29000091552734,39.685001373291016,131.89316058129214,13.912234682252649,278.3324643079027,23.831311176141877,65.73299831683424,37.86509122390541,155.48851612638563,26.07508021908744,107.04000091552734,39.00550079345703,130.78905597032204,13.720973014831545,274.9905722551471,23.482786377585832,64.62863555114018,37.24034562047733,153.39711362239612,26.17873663054652,108.0199966430664,39.05149841308594,131.61713442854963,13.870656610587805,276.99407373341734,23.498276696907915,64.84639655468072,37.77454958420006,154.33274547837573,105677600,1678400,108266000,3075900,70387600,809100,23225400,7425600,8697100,617300
2016-11-01,25.681190490722656,106.87000274658205,39.27050018310547,131.02828979492188,13.812443733215332,276.564208984375,23.60669708251953,64.90082550048828,37.919410705566406,153.6997528076172,26.206377360322247,107.97000122070312,40.04199981689453,132.3991968042673,13.92886357795624,278.5596162110364,23.901007129788383,65.86520396752887,38.46266734316551,155.91957332433518,25.460059269701496,106.04000091552734,38.83549880981445,130.4762374700255,13.579602457632086,274.5931595385229,23.413072595667035,64.72195296454166,37.62061713712787,152.81917002238924,26.13497089780143,107.79000091552734,39.95000076293945,131.52512565590953,13.770864084306844,278.5109254032601,23.89326197304577,65.59299682697664,37.88319267534207,155.80033619512136,175303200,1951400,106108000,3245000,88587100,796000,17542100,6212400,10889300,704300
2016-11-02,25.7042236328125,105.88999938964844,38.27799987792969,129.5009307861328,13.70433521270752,274.65802001953125,23.53700065612793,65.28970336914062,37.96468353271485,153.4154052734375,25.87928650145828,106.9499969482422,39.23749923706055,131.45149093489186,13.770861050202177,277.18065915541086,23.761605851130657,65.51524326717342,38.36307152451683,154.53449036586358,25.621300965974665,105.56999969482422,38.1775016784668,129.35371499094734,13.538021412021422,273.70088802110206,23.41308105793268,64.42643221697966,37.77454404485083,153.25030124174106,25.660459233697047,106.8499984741211,39.19649887084961,130.6510278623862,13.687703356808589,276.4830711750733,23.56798129429581,64.99417139941293,37.88319468735288,153.50713906656557,113326800,2140300,100530000,2782100,119202000,668000,19174000,6132100,10361500,506200
2016-11-03,25.428709030151367,107.16999816894533,38.35150146484375,128.8292999267578,13.70433521270752,276.7101135253906,23.482786178588867,63.43872833251953,37.95563125610352,152.4247283935547,25.80609886158258,108.16000366210938,38.84999847412109,129.6389588593854,13.862334671545227,278.3080228690517,23.6686655771642,66.02076289782511,38.544162251089126,154.0391394643538,25.36388150243731,106.4800033569336,38.20000076293945,128.2128494737963,13.6793890149602,274.7390401689075,23.42082637906376,63.1898577455097,37.819818802297455,152.26879215347273,25.694966461620663,106.54000091552734,38.25249862670898,129.51014852651693,13.70433521270752,275.35550959347273,23.622196096829903,65.59301379505375,38.08239438184132,153.25029048391949,107730400,3667000,77450000,2280800,69690400,714000,15937100,12603900,8142800,506900
2016-11-04,25.19949150085449,106.1999969482422,37.75249862670898,128.38766479492188,13.762543678283691,280.4900817871094,23.38209724426269,64.0142593383789,38.82484436035156,152.9659423828125,25.525946632194195,107.08999633789062,38.29999923706055,129.59297864448124,13.895595339313193,282.8586035744931,23.62219123333557,64.44978744429581,39.15079975490317,153.31451402423878,25.03047715180332,105.5999984741211,37.6614990234375,127.70681612978228,13.596229895047273,275.70439691438713,22.948377259645945,63.45429886901759,37.801707361662736,151.7826547528005,25.127718429319124,105.8499984741211,38.13949966430664,127.99203803428937,13.745913410230688,276.8886454311584,23.21945188072195,63.58651604295454,37.8560344120686,151.84685721502433,123348000,2587500,102442000,2951500,82437400,1034800,18524000,8227400,10813000,595600
2016-11-07,25.56298828125,108.66000366210938,39.24649810791016,131.59869384765625,14.145071029663086,290.093994140625,23.962970733642575,64.85418701171875,40.02907180786133,154.29598999023438,25.586140710715757,108.97000122070312,39.38650131225586,131.66310601647106,14.170018815543704,291.14033924458005,24.05590967492209,65.20415926797979,40.39124530105836,155.4609278911914,25.343035785282503,107.37000274658205,38.547000885009766,130.18178056569533,14.012019343835547,285.49485317565404,23.707386429267157,64.29422665486639,38.96066380226675,153.62636414549584,25.486583674237597,107.66000366210938,38.58200073242188,130.19097628726763,14.02033527246242,285.551638500198,23.78483505458747,64.83863519449214,39.29567549235384,154.626212024324,130240000,2729900,119688000,3228200,91581900,1080300,23061100,8457000,11534700,438700
2016-11-08,25.71348762512207,108.38999938964844,39.38750076293945,131.83975219726562,14.136752128601074,286.72772216796875,24.00943756103516,57.18583679199219,40.50479507446289,154.91973876953125,25.86629688472277,109.16000366210938,39.58700180053711,132.86888165259768,14.228225738161948,289.4450257574508,24.164337749098195,58.32130899037632,40.604852390934845,155.295827705869,25.398609544506375,107.93000030517578,38.95500183105469,130.99604854124675,13.895595007431812,285.4785937508494,23.80032275032136,53.896079559275066,39.23134746721764,153.4153970207912,25.539841702712728,108.68000030517578,39.24850082397461,131.58015324881086,13.987068616992689,288.7961285213847,23.962968095511314,54.20716328104699,39.6861509276356,154.5895167272902,97016800,2453700,68252000,2823800,95842800,776600,19399800,50234400,9732800,370600
2016-11-09,25.671804428100582,107.86000061035156,38.59400177001953,134.5192108154297,14.943382263183594,295.5933532714844,24.288257598876957,59.54235076904297,41.15971374511719,156.26817321777344,25.773677235671563,108.0500030517578,38.875,135.22384873992038,15.009908111077015,296.8262675817084,24.388941688254643,59.97787880455738,41.37802093592472,157.20380484351145,25.01658203021729,104.5199966430664,38.00450134277344,131.2278494468436,14.469385398680306,283.11811302910434,23.777089040293653,57.70692771996092,39.63157381908968,153.4704601190458,25.440276604651714,105.5500030517578,38.20000076293945,131.28348992542178,14.685594800859256,286.2653157396045,24.04041847680477,57.73026434703247,39.74982369202189,153.51632702163744,236705600,3650200,171258000,5494400,319516900,1107400,38564100,20300100,13290300,529400
2016-11-10,24.95639038085937,104.08000183105467,37.11899948120117,136.92979431152344,15.600326538085938,304.183349609375,24.00943756103516,60.10231018066406,41.79642868041992,147.7832794189453,25.72043132450949,108.26000213623048,38.94150161743164,138.45957507613892,15.791588154222437,308.47423036939284,24.59805620754196,60.42895175188552,41.96015816448559,157.32300506066147,24.502595948326064,101.66000366210938,35.8849983215332,135.72450520908623,15.176223659195438,297.7753716202881,23.86228253009904,59.54234981083097,40.9050145282147,146.77426378526312,25.72043132450949,108.08000183105467,38.94049835205078,135.83575787645208,15.18453958851894,299.1786422610137,24.32698161705048,59.907879826335545,41.314334768504686,157.32300506066147,228538000,7301700,254940000,6508300,304986400,1442300,38345000,12664100,20759900,2151600
2016-11-11,25.10456085205078,103.68000030517578,36.95050048828125,137.69931030273438,15.816534996032717,301.0847473144531,24.288257598876957,58.39906692504883,42.18756484985352,146.41651916503906,25.20643365509648,104.47000122070312,37.16299819946289,137.77348345545647,15.82485092485875,303.3234844501598,24.37345137381571,60.04005870644856,42.70604045433824,149.4527197401504,24.66928919921222,102.62000274658205,36.44499969482422,135.88210342874908,15.492220116222372,298.32689743579084,23.947478067408856,58.10353508171469,41.1779007348439,144.98556176983575,24.80125998205913,103.62000274658205,36.7864990234375,136.40130135072135,15.500536045048406,301.62009857533246,23.955223224628323,59.96228779331225,41.61451158757448,147.98507723077176,136575600,3833200,132456000,3585200,212952500,660000,23150300,9565800,10272900,1008100
2016-11-14,24.47480583190918,102.41999816894533,35.95349884033203,139.06224060058594,16.698001861572266,303.2098693847656,24.29600524902344,59.1068229675293,43.17902374267578,144.1692352294922,24.9610139044336,104.48999786376952,37.29999923706055,139.15494645029574,16.797791415582367,304.53202120211137,24.528354080497174,59.52679321116585,43.18811828136901,147.8842307722255,24.09741611826373,101.7699966430664,35.505001068115234,137.41192651664778,16.132531423084373,299.9491210053096,24.280514932995096,57.90135249411641,42.39676155986188,140.87619563834818,24.93786147553569,104.12000274658205,37.2755012512207,137.41192651664778,16.140847351426977,303.1855363652859,24.342474719870616,57.90135249411641,42.40585609855511,147.0403328656619,204702000,3040500,146426000,4490900,320959900,772900,22917600,10521900,11932500,1114200
2016-11-15,24.798946380615234,103.66000366210938,37.1619987487793,137.31918334960938,16.764528274536133,301.86358642578125,24.551589965820312,58.360198974609375,43.3427734375,147.9942626953125,24.93091717501692,104.76000213623048,37.3390007019043,138.56155187335744,16.781160131789136,303.54264015428976,24.6677643835033,58.912380309045375,44.78904865622753,148.18689805842945,24.57899564541816,102.5500030517578,36.29949951171875,136.4662132819428,16.298847374160463,298.0999366241652,24.218555551821314,57.76135033383302,42.75152752001775,143.65552310105156,24.67392113858988,103.13999938964844,36.5,137.62514231090546,16.45684684586159,303.21819142629977,24.218555551821314,58.83460937653388,44.58893401279504,144.28844986993545,129058000,2561000,135116000,3856600,190293100,1096500,24160200,10465200,14153200,874600
2016-11-16,25.465749740600582,104.08000183105467,37.324501037597656,135.77085876464844,16.423583984375,298.0512084960937,24.45090103149414,57.98689651489258,43.09717178344727,148.2052001953125,25.521317700815075,104.4000015258789,37.493499755859375,137.5973320850739,16.598213736297964,301.9851887288955,24.698740149133982,58.64018547302036,43.424630791397945,149.92968014804526,24.680870408349847,102.95999908447266,36.78049850463867,135.4927129623396,16.365374067067346,298.00254243472045,24.404431566246085,57.94023513700576,42.897057174171934,146.9026479591472,24.70402284189716,103.61000061035156,36.99399948120117,136.5682025194894,16.44853177155026,299.6978095828128,24.489626816898905,58.4146455906633,43.28818838146029,147.69151072356783,235362000,2459600,72976000,3559700,126734500,659000,27097100,7551100,6886400,558500
2016-11-17,25.45648765563965,105.80999755859376,37.81999969482422,134.7417449951172,16.698001861572266,301.23077392578125,23.273666381835938,57.76134490966797,44.1250228881836,148.2052001953125,25.549099153487774,105.93000030517578,37.875,136.4013253698801,16.814421686166423,301.8634573386526,23.273666381835938,58.11910184600043,44.14321543996945,149.05826539582188,25.19717758136578,103.4800033569336,37.400001525878906,134.43578599141756,16.38200451505905,297.74290827217976,22.932888295097705,57.64469148862614,42.94253478109877,147.13196836744845,25.424073896355413,103.7699966430664,37.46599960327149,136.1324600226146,16.431898499013528,298.86227694583846,23.16523712489539,57.82356402325112,43.12445682908285,148.2235357504196,110528000,2606600,73802000,3656100,167979200,569100,75252300,8305400,8569700,601100
2016-11-18,25.481952667236328,105.0199966430664,38.007999420166016,135.68740844726562,16.63147735595703,302.3744506835937,23.37434959411621,57.58246612548828,44.47977066040039,150.7185821533203,25.593086804005544,106.8000030517578,38.387001037597656,135.91919423952464,16.74789718989632,304.3374053304479,23.513759468790887,57.98687845280444,44.552537394752775,150.92038528489513,25.389342947415354,104.72000122070312,37.88199996948242,133.93510842367067,16.523373451027876,300.56561343584065,23.242684876616533,57.2947072065533,43.888524895618495,148.6730474977508,25.403234052105063,106.19000244140624,38.04999923706055,134.6026384900612,16.681371343916545,301.10908396222413,23.32013497112888,57.57468725374933,44.388807905117005,148.91153574569802,113715600,2358200,87468000,2214400,120620200,468900,38748600,7498500,8250900,513000
2016-11-21,25.86860466003418,105.6500015258789,39.0,136.30859375,16.90589141845703,303.826416015625,23.273666381835938,57.706912994384766,44.21598052978516,152.69073486328125,25.928800622703523,106.13999938964844,39.01750183105469,137.67149535101947,16.922523271311974,304.24007745179625,23.490526372954857,57.92467992334429,44.72535804133853,152.80997197980292,25.47037651847578,105.13999938964844,38.25550079345703,135.84502216181875,16.6397881171811,301.8229143903844,23.24268722724057,57.06918182200142,44.12501778138345,151.09465948960872,25.49584472053478,105.55999755859376,38.29999923706055,136.48475321704203,16.714629868927556,303.7209646531638,23.46729089907996,57.58248068280714,44.55253402418636,151.09465948960872,117058400,1806000,92292000,2825900,117479100,375600,27481700,8025600,8665000,508500
2016-11-22,25.88481712341309,105.20999908447266,39.26649856567383,138.62648010253906,16.880952835083008,302.6015625,23.149751663208008,57.23249435424805,44.47977066040039,154.53448486328125,26.028363275360665,106.36000061035156,39.619998931884766,138.84898545633618,17.022320489158552,305.02684455302824,23.38210201896465,57.62913378671172,44.84361127191097,154.61703687619,25.79220562015876,105.04000091552734,39.04999923706055,137.10596554755688,16.731270836151534,301.2550774702532,23.118772502116677,56.64143057538832,44.34332826241247,152.3146643154193,25.919544891518143,105.8499984741211,39.40850067138672,137.12449822898327,16.905900627955745,304.2724960872409,23.296906740796736,56.71920150065499,44.42519300723036,152.91089195968635,103862000,1703100,106226000,3770000,104771800,529100,26769300,12425200,8941800,435900
2016-11-23,25.752843856811523,104.20999908447266,39.00600051879883,138.83041381835938,17.097158432006836,302.5447998046875,23.010343551635746,57.29472351074219,44.761749267578125,156.45164489746094,25.81767137300058,105.55999755859376,39.087501525878906,139.8224495855328,17.18031613675684,303.1774832029256,23.19622444172895,57.574703637611336,44.834519476260105,156.45164489746094,25.54446843590575,103.9800033569336,38.65599822998047,138.17213598822738,16.797792915448643,300.52508448605056,22.89416910325618,56.66477119205775,44.23417913413191,154.16762124875777,25.782941841780055,105.41000366210938,39.08649826049805,138.7098806874848,16.98073859701761,302.0500200494552,23.103283996682347,57.06918363445636,44.37971608162133,154.21347416003064,109705600,2144600,70806000,2857500,110801300,517800,24496800,6572900,4723700,352200
2016-11-25,25.882497787475582,105.0199966430664,39.01850128173828,139.1085662841797,17.346628189086914,303.0963134765625,23.30464553833008,57.59804153442383,44.789039611816406,158.010986328125,25.901020438860407,105.02999877929688,39.337501525878906,139.21055260703434,17.36325845793735,303.4613087566335,23.351115005900223,57.77692005646587,44.94367109969788,158.3412083955483,25.688013480769506,103.9000015258789,38.89500045776367,138.1721566994838,17.047261144365258,301.0197886166563,22.88641589848556,57.20140791633838,44.470675155200894,156.02048614271098,25.72968856317672,104.16999816894533,39.32500076293945,139.07148677908856,17.147050687972804,302.5771760731275,22.92514168582546,57.55915902687941,44.72536394459369,156.42409244696304,45903600,937700,36742000,962300,62610400,227100,17678900,3529200,2241400,276700
